Vivado Simulator 2017.2
Time resolution is 1 ps
 Block Memory Generator module loading initial data...
 Block Memory Generator data initialization complete.
Block Memory Generator module quartsin_tb.bram.inst.native_mem_module.blk_mem_gen_v8_3_6_inst is using a behavioral model for simulation which will not precisely model memory collision behavior.
		time,	CLK100MHZ,	addra,	douta
                  98,	0,		49,	   0
                  99,	1,		50,	   0
                 100,	0,		50,	   0
                 101,	1,		51,	   0
                 102,	0,		51,	   0
                 103,	1,		52,	   0
                 104,	0,		52,	   0
                 105,	1,		53,	   0
                 106,	0,		53,	   0
                 107,	1,		54,	   0
                 108,	0,		54,	   0
                 109,	1,		55,	   0
                 110,	0,		55,	   0
                 111,	1,		56,	   0
                 112,	0,		56,	   0
                 113,	1,		57,	   0
                 114,	0,		57,	   0
                 115,	1,		58,	   0
                 116,	0,		58,	   0
                 117,	1,		59,	   0
                 118,	0,		59,	   0
                 119,	1,		60,	   0
                 120,	0,		60,	   0
                 121,	1,		61,	   0
                 122,	0,		61,	   0
                 123,	1,		62,	   0
                 124,	0,		62,	   0
                 125,	1,		63,	   0
                 126,	0,		63,	   0
                 127,	1,		62,	   0
                 128,	0,		62,	   0
                 129,	1,		61,	   0
                 130,	0,		61,	   0
                 131,	1,		60,	   0
                 132,	0,		60,	   0
                 133,	1,		59,	   0
                 134,	0,		59,	   0
                 135,	1,		58,	   0
                 136,	0,		58,	   0
                 137,	1,		57,	   0
                 138,	0,		57,	   0
                 139,	1,		56,	   0
                 140,	0,		56,	   0
                 141,	1,		55,	   0
                 142,	0,		55,	   0
                 143,	1,		54,	   0
                 144,	0,		54,	   0
                 145,	1,		53,	   0
                 146,	0,		53,	   0
                 147,	1,		52,	   0
                 148,	0,		52,	   0
                 149,	1,		51,	   0
                 150,	0,		51,	   0
                 151,	1,		50,	   0
                 152,	0,		50,	   0
                 153,	1,		49,	   0
                 154,	0,		49,	   0
                 155,	1,		48,	   0
                 156,	0,		48,	   0
                 157,	1,		47,	   0
                 158,	0,		47,	   0
                 159,	1,		46,	   0
                 160,	0,		46,	   0
                 161,	1,		45,	   0
                 162,	0,		45,	   0
                 163,	1,		44,	   0
                 164,	0,		44,	   0
                 165,	1,		43,	   0
                 166,	0,		43,	   0
                 167,	1,		42,	   0
                 168,	0,		42,	   0
                 169,	1,		41,	   0
                 170,	0,		41,	   0
                 171,	1,		40,	   0
                 172,	0,		40,	   0
                 173,	1,		39,	   0
                 174,	0,		39,	   0
                 175,	1,		38,	   0
                 176,	0,		38,	   0
                 177,	1,		37,	   0
                 178,	0,		37,	   0
                 179,	1,		36,	   0
                 180,	0,		36,	   0
                 181,	1,		35,	   0
                 182,	0,		35,	   0
                 183,	1,		34,	   0
                 184,	0,		34,	   0
                 185,	1,		33,	   0
                 186,	0,		33,	   0
                 187,	1,		32,	   0
                 188,	0,		32,	   0
                 189,	1,		31,	   0
                 190,	0,		31,	   0
                 191,	1,		30,	   0
                 192,	0,		30,	   0
                 193,	1,		29,	   0
                 194,	0,		29,	   0
                 195,	1,		28,	   0
                 196,	0,		28,	   0
                 197,	1,		27,	   0
                 198,	0,		27,	   0
                 199,	1,		26,	   0
                 200,	0,		26,	   0
                 201,	1,		25,	   0
                 202,	0,		25,	   0
                 203,	1,		24,	   0
                 204,	0,		24,	   0
                 205,	1,		23,	   0
                 206,	0,		23,	   0
                 207,	1,		22,	   0
                 208,	0,		22,	   0
                 209,	1,		21,	   0
                 210,	0,		21,	   0
                 211,	1,		20,	   0
                 212,	0,		20,	   0
                 213,	1,		19,	   0
                 214,	0,		19,	   0
                 215,	1,		18,	   0
                 216,	0,		18,	   0
                 217,	1,		17,	   0
                 218,	0,		17,	   0
                 219,	1,		16,	   0
                 220,	0,		16,	   0
                 221,	1,		15,	   0
                 222,	0,		15,	   0
                 223,	1,		14,	   0
                 224,	0,		14,	   0
                 225,	1,		13,	   0
                 226,	0,		13,	   0
                 227,	1,		12,	   0
                 228,	0,		12,	   0
                 229,	1,		11,	   0
                 230,	0,		11,	   0
                 231,	1,		10,	   0
                 232,	0,		10,	   0
                 233,	1,		 9,	   0
                 234,	0,		 9,	   0
                 235,	1,		 8,	   0
                 236,	0,		 8,	   0
                 237,	1,		 7,	   0
                 238,	0,		 7,	   0
                 239,	1,		 6,	   0
                 240,	0,		 6,	   0
                 241,	1,		 5,	   0
                 242,	0,		 5,	   0
                 243,	1,		 4,	   0
                 244,	0,		 4,	   0
                 245,	1,		 3,	   0
                 246,	0,		 3,	   0
                 247,	1,		 2,	   0
                 248,	0,		 2,	   0
                 249,	1,		 1,	   0
                 250,	0,		 1,	   0
                 251,	1,		 0,	   0
                 252,	0,		 0,	   0
                 253,	1,		 1,	   0
                 254,	0,		 1,	   0
                 255,	1,		 2,	   0
                 256,	0,		 2,	   0
                 257,	1,		 3,	   0
                 258,	0,		 3,	   0
                 259,	1,		 4,	   0
                 260,	0,		 4,	   0
                 261,	1,		 5,	   0
                 262,	0,		 5,	   0
                 263,	1,		 6,	   0
                 264,	0,		 6,	   0
                 265,	1,		 7,	   0
                 266,	0,		 7,	   0
                 267,	1,		 8,	   0
                 268,	0,		 8,	   0
                 269,	1,		 9,	   0
                 270,	0,		 9,	   0
                 271,	1,		10,	   0
                 272,	0,		10,	   0
                 273,	1,		11,	   0
                 274,	0,		11,	   0
                 275,	1,		12,	   0
                 276,	0,		12,	   0
                 277,	1,		13,	   0
                 278,	0,		13,	   0
                 279,	1,		14,	   0
                 280,	0,		14,	   0
                 281,	1,		15,	   0
                 282,	0,		15,	   0
                 283,	1,		16,	   0
                 284,	0,		16,	   0
                 285,	1,		17,	   0
                 286,	0,		17,	   0
                 287,	1,		18,	   0
                 288,	0,		18,	   0
                 289,	1,		19,	   0
                 290,	0,		19,	   0
                 291,	1,		20,	   0
                 292,	0,		20,	   0
                 293,	1,		21,	   0
                 294,	0,		21,	   0
                 295,	1,		22,	   0
                 296,	0,		22,	   0
                 297,	1,		23,	   0
                 298,	0,		23,	   0
                 299,	1,		24,	   0
                 300,	0,		24,	   0
                 301,	1,		25,	   0
                 302,	0,		25,	   0
                 303,	1,		26,	   0
                 304,	0,		26,	   0
                 305,	1,		27,	   0
                 306,	0,		27,	   0
                 307,	1,		28,	   0
                 308,	0,		28,	   0
                 309,	1,		29,	   0
                 310,	0,		29,	   0
                 311,	1,		30,	   0
                 312,	0,		30,	   0
                 313,	1,		31,	   0
                 314,	0,		31,	   0
                 315,	1,		32,	   0
                 316,	0,		32,	   0
                 317,	1,		33,	   0
                 318,	0,		33,	   0
                 319,	1,		34,	   0
                 320,	0,		34,	   0
                 321,	1,		35,	   0
                 322,	0,		35,	   0
                 323,	1,		36,	   0
                 324,	0,		36,	   0
                 325,	1,		37,	   0
                 326,	0,		37,	   0
                 327,	1,		38,	   0
                 328,	0,		38,	   0
                 329,	1,		39,	   0
                 330,	0,		39,	   0
                 331,	1,		40,	   0
                 332,	0,		40,	   0
                 333,	1,		41,	   0
                 334,	0,		41,	   0
                 335,	1,		42,	   0
                 336,	0,		42,	   0
                 337,	1,		43,	   0
                 338,	0,		43,	   0
                 339,	1,		44,	   0
                 340,	0,		44,	   0
                 341,	1,		45,	   0
                 342,	0,		45,	   0
                 343,	1,		46,	   0
                 344,	0,		46,	   0
                 345,	1,		47,	   0
                 346,	0,		47,	   0
                 347,	1,		48,	   0
                 348,	0,		48,	   0
                 349,	1,		49,	   0
                 350,	0,		49,	   0
                 351,	1,		50,	   0
                 352,	0,		50,	   0
                 353,	1,		51,	   0
                 354,	0,		51,	   0
                 355,	1,		52,	   0
                 356,	0,		52,	   0
                 357,	1,		53,	   0
                 358,	0,		53,	   0
                 359,	1,		54,	   0
                 360,	0,		54,	   0
                 361,	1,		55,	   0
                 362,	0,		55,	   0
                 363,	1,		56,	   0
                 364,	0,		56,	   0
                 365,	1,		57,	   0
                 366,	0,		57,	   0
                 367,	1,		58,	   0
                 368,	0,		58,	   0
                 369,	1,		59,	   0
                 370,	0,		59,	   0
                 371,	1,		60,	   0
                 372,	0,		60,	   0
                 373,	1,		61,	   0
                 374,	0,		61,	   0
                 375,	1,		62,	   0
                 376,	0,		62,	   0
                 377,	1,		63,	   0
                 378,	0,		63,	   0
                 379,	1,		62,	   0
                 380,	0,		62,	   0
                 381,	1,		61,	   0
                 382,	0,		61,	   0
                 383,	1,		60,	   0
                 384,	0,		60,	   0
                 385,	1,		59,	   0
                 386,	0,		59,	   0
                 387,	1,		58,	   0
                 388,	0,		58,	   0
                 389,	1,		57,	   0
                 390,	0,		57,	   0
                 391,	1,		56,	   0
                 392,	0,		56,	   0
                 393,	1,		55,	   0
                 394,	0,		55,	   0
                 395,	1,		54,	   0
                 396,	0,		54,	   0
                 397,	1,		53,	   0
                 398,	0,		53,	   0
                 399,	1,		52,	   0
                 400,	0,		52,	   0
                 401,	1,		51,	   0
                 402,	0,		51,	   0
                 403,	1,		50,	   0
                 404,	0,		50,	   0
                 405,	1,		49,	   0
                 406,	0,		49,	   0
                 407,	1,		48,	   0
                 408,	0,		48,	   0
                 409,	1,		47,	   0
                 410,	0,		47,	   0
                 411,	1,		46,	   0
                 412,	0,		46,	   0
                 413,	1,		45,	   0
                 414,	0,		45,	   0
                 415,	1,		44,	   0
                 416,	0,		44,	   0
                 417,	1,		43,	   0
                 418,	0,		43,	   0
                 419,	1,		42,	   0
                 420,	0,		42,	   0
                 421,	1,		41,	   0
                 422,	0,		41,	   0
                 423,	1,		40,	   0
                 424,	0,		40,	   0
                 425,	1,		39,	   0
                 426,	0,		39,	   0
                 427,	1,		38,	   0
                 428,	0,		38,	   0
                 429,	1,		37,	   0
                 430,	0,		37,	   0
                 431,	1,		36,	   0
                 432,	0,		36,	   0
                 433,	1,		35,	   0
                 434,	0,		35,	   0
                 435,	1,		34,	   0
                 436,	0,		34,	   0
                 437,	1,		33,	   0
                 438,	0,		33,	   0
                 439,	1,		32,	   0
                 440,	0,		32,	   0
                 441,	1,		31,	   0
                 442,	0,		31,	   0
                 443,	1,		30,	   0
                 444,	0,		30,	   0
                 445,	1,		29,	   0
                 446,	0,		29,	   0
                 447,	1,		28,	   0
                 448,	0,		28,	   0
                 449,	1,		27,	   0
                 450,	0,		27,	   0
                 451,	1,		26,	   0
                 452,	0,		26,	   0
                 453,	1,		25,	   0
                 454,	0,		25,	   0
                 455,	1,		24,	   0
                 456,	0,		24,	   0
                 457,	1,		23,	   0
                 458,	0,		23,	   0
                 459,	1,		22,	   0
                 460,	0,		22,	   0
                 461,	1,		21,	   0
                 462,	0,		21,	   0
                 463,	1,		20,	   0
                 464,	0,		20,	   0
                 465,	1,		19,	   0
                 466,	0,		19,	   0
                 467,	1,		18,	   0
                 468,	0,		18,	   0
                 469,	1,		17,	   0
                 470,	0,		17,	   0
                 471,	1,		16,	   0
                 472,	0,		16,	   0
                 473,	1,		15,	   0
                 474,	0,		15,	   0
                 475,	1,		14,	   0
                 476,	0,		14,	   0
                 477,	1,		13,	   0
                 478,	0,		13,	   0
                 479,	1,		12,	   0
                 480,	0,		12,	   0
                 481,	1,		11,	   0
                 482,	0,		11,	   0
                 483,	1,		10,	   0
                 484,	0,		10,	   0
                 485,	1,		 9,	   0
                 486,	0,		 9,	   0
                 487,	1,		 8,	   0
                 488,	0,		 8,	   0
                 489,	1,		 7,	   0
                 490,	0,		 7,	   0
                 491,	1,		 6,	   0
                 492,	0,		 6,	   0
                 493,	1,		 5,	   0
                 494,	0,		 5,	   0
                 495,	1,		 4,	   0
                 496,	0,		 4,	   0
                 497,	1,		 3,	   0
                 498,	0,		 3,	   0
                 499,	1,		 2,	   0
                 500,	0,		 2,	   0
                 501,	1,		 1,	   0
                 502,	0,		 1,	   0
                 503,	1,		 0,	   0
                 504,	0,		 0,	   0
                 505,	1,		 1,	   0
                 506,	0,		 1,	   0
                 507,	1,		 2,	   0
                 508,	0,		 2,	   0
                 509,	1,		 3,	   0
                 510,	0,		 3,	   0
                 511,	1,		 4,	   0
